,国名,date,value,types
3088,マレーシア,2008-11-01,9291.0,date
3089,インドネシア,2008-11-01,4389.0,date
3090,フィリピン,2008-11-01,5885.0,date
3091,ベトナム,2008-11-01,2693.0,date
3092,インド,2008-11-01,5637.0,date
3093,イスラエル,2008-11-01,1028.0,date
3094,トルコ,2008-11-01,798.0,date
3095,ヨーロッパ計,2008-11-01,72180.0,date
3096,英国,2008-11-01,15897.0,date
3097,フランス,2008-11-01,11214.0,date
3098,ドイツ,2008-11-01,11460.0,date
3099,イタリア,2008-11-01,4600.0,date
3100,ロシア,2008-11-01,5838.0,date
3101,スペイン,2008-11-01,3236.0,date
3102,スウェーデン,2008-11-01,2503.0,date
3103,オランダ,2008-11-01,2833.0,date
3104,スイス,2008-11-01,1949.0,date
3105,ベルギー,2008-11-01,1248.0,date
3106,フィンランド,2008-11-01,1356.0,date
3107,ポーランド,2008-11-01,845.0,date
3108,デンマーク,2008-11-01,1379.0,date
3109,ノルウェー,2008-11-01,786.0,date
3110,オーストリア,2008-11-01,1118.0,date
3111,ポルトガル,2008-11-01,817.0,date
3112,アイルランド,2008-11-01,861.0,date
3113,アフリカ計,2008-11-01,2078.0,date
3114,北アメリカ計,2008-11-01,71090.0,date
3115,米国,2008-11-01,56044.0,date
3116,カナダ,2008-11-01,12752.0,date
3117,メキシコ,2008-11-01,1811.0,date
3118,南アメリカ計,2008-11-01,3396.0,date
3119,ブラジル,2008-11-01,2020.0,date
3120,オセアニア計,2008-11-01,16768.0,date
3121,豪州,2008-11-01,14334.0,date
3122,ニュージーランド,2008-11-01,2157.0,date
3123,無国籍・その他,2008-11-01,56.0,date
3124,総数,2008-12-01,513354.0,date
3125,アジア計,2008-12-01,354442.0,date
3126,韓国,2008-12-01,108002.0,date
3127,中国,2008-12-01,53599.0,date
3128,台湾,2008-12-01,70967.0,date
3129,香港,2008-12-01,42480.0,date
3130,タイ,2008-12-01,11969.0,date
3131,シンガポール,2008-12-01,28208.0,date
3132,マレーシア,2008-12-01,13126.0,date
3133,インドネシア,2008-12-01,6173.0,date
3134,フィリピン,2008-12-01,5845.0,date
3135,ベトナム,2008-12-01,2467.0,date
3136,インド,2008-12-01,3951.0,date
3137,イスラエル,2008-12-01,522.0,date
3138,トルコ,2008-12-01,632.0,date
3139,ヨーロッパ計,2008-12-01,57629.0,date
3140,英国,2008-12-01,14835.0,date
3141,フランス,2008-12-01,9259.0,date
3142,ドイツ,2008-12-01,6909.0,date
3143,イタリア,2008-12-01,4254.0,date
3144,ロシア,2008-12-01,4431.0,date
3145,スペイン,2008-12-01,2398.0,date
3146,スウェーデン,2008-12-01,2063.0,date
3147,オランダ,2008-12-01,2380.0,date
3148,スイス,2008-12-01,1460.0,date
3149,ベルギー,2008-12-01,863.0,date
3150,フィンランド,2008-12-01,1646.0,date
3151,ポーランド,2008-12-01,542.0,date
3152,デンマーク,2008-12-01,740.0,date
